CUADRANTE_ID,FECHA,AÑO,MES,POBLACION_BASE,ROBOS_t-1,ROBOS_t-12,MEDIA_MOVIL_3M,ROBOS_TOTAL
46,2023-02-01,2023,2,18287,0.0,3.0,0.6666666666666666,1
46,2023-03-01,2023,3,18287,1.0,1.0,1.0,1
46,2023-04-01,2023,4,18287,1.0,0.0,0.6666666666666666,0
46,2023-05-01,2023,5,18287,0.0,2.0,0.6666666666666666,4
46,2023-06-01,2023,6,18287,4.0,0.0,1.6666666666666667,0
46,2023-07-01,2023,7,18287,0.0,0.0,1.3333333333333333,0
46,2023-08-01,2023,8,18287,0.0,1.0,1.3333333333333333,1
46,2023-09-01,2023,9,18287,1.0,2.0,0.3333333333333333,0
46,2023-10-01,2023,10,18287,0.0,0.0,0.3333333333333333,0
46,2023-11-01,2023,11,18287,0.0,0.0,0.3333333333333333,2
46,2023-12-01,2023,12,18287,2.0,2.0,0.6666666666666666,1
46,2024-01-01,2024,1,18287,1.0,0.0,1.0,1
46,2024-02-01,2024,2,18287,1.0,1.0,1.3333333333333333,1
46,2024-03-01,2024,3,18287,1.0,1.0,1.0,1
46,2024-04-01,2024,4,18287,1.0,0.0,1.0,2
46,2024-05-01,2024,5,18287,2.0,4.0,1.3333333333333333,0
46,2024-06-01,2024,6,18287,0.0,0.0,1.0,1
46,2024-07-01,2024,7,18287,1.0,0.0,1.0,1
46,2024-08-01,2024,8,18287,1.0,1.0,0.6666666666666666,1
46,2024-09-01,2024,9,18287,1.0,0.0,1.0,2
46,2024-10-01,2024,10,18287,2.0,0.0,1.3333333333333333,0
46,2024-11-01,2024,11,18287,0.0,2.0,1.0,2
46,2024-12-01,2024,12,18287,2.0,1.0,1.3333333333333333,0
47,2016-01-01,2016,1,27942,1.0,5.0,4.666666666666667,1
47,2016-02-01,2016,2,27942,1.0,3.0,2.3333333333333335,3
47,2016-03-01,2016,3,27942,3.0,4.0,1.6666666666666667,1
47,2016-04-01,2016,4,27942,1.0,4.0,1.6666666666666667,4
47,2016-05-01,2016,5,27942,4.0,1.0,2.6666666666666665,1
47,2016-06-01,2016,6,27942,1.0,1.0,2.0,1
47,2016-07-01,2016,7,27942,1.0,3.0,2.0,4
47,2016-08-01,2016,8,27942,4.0,2.0,2.0,2
47,2016-09-01,2016,9,27942,2.0,3.0,2.3333333333333335,5
47,2016-10-01,2016,10,27942,5.0,8.0,3.6666666666666665,2
47,2016-11-01,2016,11,27942,2.0,5.0,3.0,3
47,2016-12-01,2016,12,27942,3.0,1.0,3.3333333333333335,0
47,2017-01-01,2017,1,27942,0.0,1.0,1.6666666666666667,2
47,2017-02-01,2017,2,27942,2.0,3.0,1.6666666666666667,2
47,2017-03-01,2017,3,27942,2.0,1.0,1.3333333333333333,4
47,2017-04-01,2017,4,27942,4.0,4.0,2.6666666666666665,3
47,2017-05-01,2017,5,27942,3.0,1.0,3.0,3
47,2017-06-01,2017,6,27942,3.0,1.0,3.3333333333333335,0
47,2017-07-01,2017,7,27942,0.0,4.0,2.0,6
47,2017-08-01,2017,8,27942,6.0,2.0,3.0,5
47,2017-09-01,2017,9,27942,5.0,5.0,3.6666666666666665,4
47,2017-10-01,2017,10,27942,4.0,2.0,5.0,5
47,2017-11-01,2017,11,27942,5.0,3.0,4.666666666666667,3
47,2017-12-01,2017,12,27942,3.0,0.0,4.0,1
47,2018-01-01,2018,1,27942,1.0,2.0,3.0,3
47,2018-02-01,2018,2,27942,3.0,2.0,2.3333333333333335,5
47,2018-03-01,2018,3,27942,5.0,4.0,3.0,5
47,2018-04-01,2018,4,27942,5.0,3.0,4.333333333333333,4
47,2018-05-01,2018,5,27942,4.0,3.0,4.666666666666667,4
47,2018-06-01,2018,6,27942,4.0,0.0,4.333333333333333,1
47,2018-07-01,2018,7,27942,1.0,6.0,3.0,2
47,2018-08-01,2018,8,27942,2.0,5.0,2.3333333333333335,3
47,2018-09-01,2018,9,27942,3.0,4.0,2.0,2
47,2018-10-01,2018,10,27942,2.0,5.0,2.3333333333333335,2
47,2018-11-01,2018,11,27942,2.0,3.0,2.3333333333333335,0
47,2018-12-01,2018,12,27942,0.0,1.0,1.3333333333333333,1
47,2019-01-01,2019,1,27942,1.0,3.0,1.0,1
47,2019-02-01,2019,2,27942,1.0,5.0,0.6666666666666666,1
47,2019-03-01,2019,3,27942,1.0,5.0,1.0,1
47,2019-04-01,2019,4,27942,1.0,4.0,1.0,2
47,2019-05-01,2019,5,27942,2.0,4.0,1.3333333333333333,4
47,2019-06-01,2019,6,27942,4.0,1.0,2.3333333333333335,3
47,2019-07-01,2019,7,27942,3.0,2.0,3.0,3
47,2019-08-01,2019,8,27942,3.0,3.0,3.3333333333333335,2
47,2019-09-01,2019,9,27942,2.0,2.0,2.6666666666666665,6
47,2019-10-01,2019,10,27942,6.0,2.0,3.6666666666666665,2
47,2019-11-01,2019,11,27942,2.0,0.0,3.3333333333333335,3
47,2019-12-01,2019,12,27942,3.0,1.0,3.6666666666666665,3
47,2020-01-01,2020,1,27942,3.0,1.0,2.6666666666666665,2
47,2020-02-01,2020,2,27942,2.0,1.0,2.6666666666666665,4
47,2020-03-01,2020,3,27942,4.0,1.0,3.0,3
47,2020-04-01,2020,4,27942,3.0,2.0,3.0,1
47,2020-05-01,2020,5,27942,1.0,4.0,2.6666666666666665,3
47,2020-06-01,2020,6,27942,3.0,3.0,2.3333333333333335,1
47,2020-07-01,2020,7,27942,1.0,3.0,1.6666666666666667,3
47,2020-08-01,2020,8,27942,3.0,2.0,2.3333333333333335,0
47,2020-09-01,2020,9,27942,0.0,6.0,1.3333333333333333,1
47,2020-10-01,2020,10,27942,1.0,2.0,1.3333333333333333,3
47,2020-11-01,2020,11,27942,3.0,3.0,1.3333333333333333,3
47,2020-12-01,2020,12,27942,3.0,3.0,2.3333333333333335,3
47,2021-01-01,2021,1,27942,3.0,2.0,3.0,0
47,2021-02-01,2021,2,27942,0.0,4.0,2.0,3
47,2021-03-01,2021,3,27942,3.0,3.0,2.0,3
47,2021-04-01,2021,4,27942,3.0,1.0,2.0,4
47,2021-05-01,2021,5,27942,4.0,3.0,3.3333333333333335,1
47,2021-06-01,2021,6,27942,1.0,1.0,2.6666666666666665,3
47,2021-07-01,2021,7,27942,3.0,3.0,2.6666666666666665,1
47,2021-08-01,2021,8,27942,1.0,0.0,1.6666666666666667,1
47,2021-09-01,2021,9,27942,1.0,1.0,1.6666666666666667,1
47,2021-10-01,2021,10,27942,1.0,3.0,1.0,3
47,2021-11-01,2021,11,27942,3.0,3.0,1.6666666666666667,1
47,2021-12-01,2021,12,27942,1.0,3.0,1.6666666666666667,4
47,2022-01-01,2022,1,27942,4.0,0.0,2.6666666666666665,1
47,2022-02-01,2022,2,27942,1.0,3.0,2.0,0
47,2022-03-01,2022,3,27942,0.0,3.0,1.6666666666666667,6
47,2022-04-01,2022,4,27942,6.0,4.0,2.3333333333333335,2
47,2022-05-01,2022,5,27942,2.0,1.0,2.6666666666666665,4
47,2022-06-01,2022,6,27942,4.0,3.0,4.0,1
47,2022-07-01,2022,7,27942,1.0,1.0,2.3333333333333335,3
47,2022-08-01,2022,8,27942,3.0,1.0,2.6666666666666665,3
47,2022-09-01,2022,9,27942,3.0,1.0,2.3333333333333335,3
47,2022-10-01,2022,10,27942,3.0,3.0,3.0,0
47,2022-11-01,2022,11,27942,0.0,1.0,2.0,1
47,2022-12-01,2022,12,27942,1.0,4.0,1.3333333333333333,0
47,2023-01-01,2023,1,27942,0.0,1.0,0.3333333333333333,0
47,2023-02-01,2023,2,27942,0.0,0.0,0.3333333333333333,0
47,2023-03-01,2023,3,27942,0.0,6.0,0.0,3
47,2023-04-01,2023,4,27942,3.0,2.0,1.0,0
47,2023-05-01,2023,5,27942,0.0,4.0,1.0,1
47,2023-06-01,2023,6,27942,1.0,1.0,1.3333333333333333,2
47,2023-07-01,2023,7,27942,2.0,3.0,1.0,2
47,2023-08-01,2023,8,27942,2.0,3.0,1.6666666666666667,2
47,2023-09-01,2023,9,27942,2.0,3.0,2.0,0
47,2023-10-01,2023,10,27942,0.0,0.0,1.3333333333333333,2
47,2023-11-01,2023,11,27942,2.0,1.0,1.3333333333333333,1
47,2023-12-01,2023,12,27942,1.0,0.0,1.0,4
47,2024-01-01,2024,1,27942,4.0,0.0,2.3333333333333335,2
47,2024-02-01,2024,2,27942,2.0,0.0,2.3333333333333335,3
47,2024-03-01,2024,3,27942,3.0,3.0,3.0,3
47,2024-04-01,2024,4,27942,3.0,0.0,2.6666666666666665,6
47,2024-05-01,2024,5,27942,6.0,1.0,4.0,5
47,2024-06-01,2024,6,27942,5.0,2.0,4.666666666666667,2
47,2024-07-01,2024,7,27942,2.0,2.0,4.333333333333333,3
47,2024-08-01,2024,8,27942,3.0,2.0,3.3333333333333335,2
47,2024-09-01,2024,9,27942,2.0,0.0,2.3333333333333335,2
47,2024-10-01,2024,10,27942,2.0,2.0,2.3333333333333335,2
47,2024-11-01,2024,11,27942,2.0,1.0,2.0,0
47,2024-12-01,2024,12,27942,0.0,4.0,1.3333333333333333,4
48,2016-01-01,2016,1,20455,2.0,0.0,1.0,1
48,2016-02-01,2016,2,20455,1.0,1.0,1.3333333333333333,0
48,2016-03-01,2016,3,20455,0.0,0.0,1.0,0
48,2016-04-01,2016,4,20455,0.0,0.0,0.3333333333333333,1
48,2016-05-01,2016,5,20455,1.0,0.0,0.3333333333333333,1
48,2016-06-01,2016,6,20455,1.0,0.0,0.6666666666666666,1
48,2016-07-01,2016,7,20455,1.0,1.0,1.0,1
48,2016-08-01,2016,8,20455,1.0,1.0,1.0,1
48,2016-09-01,2016,9,20455,1.0,0.0,1.0,0
48,2016-10-01,2016,10,20455,0.0,0.0,0.6666666666666666,1
48,2016-11-01,2016,11,20455,1.0,1.0,0.6666666666666666,0
48,2016-12-01,2016,12,20455,0.0,2.0,0.3333333333333333,1
48,2017-01-01,2017,1,20455,1.0,1.0,0.6666666666666666,1
48,2017-02-01,2017,2,20455,1.0,0.0,0.6666666666666666,2
48,2017-03-01,2017,3,20455,2.0,0.0,1.3333333333333333,3
48,2017-04-01,2017,4,20455,3.0,1.0,2.0,3
48,2017-05-01,2017,5,20455,3.0,1.0,2.6666666666666665,1
48,2017-06-01,2017,6,20455,1.0,1.0,2.3333333333333335,0
48,2017-07-01,2017,7,20455,0.0,1.0,1.3333333333333333,2
48,2017-08-01,2017,8,20455,2.0,1.0,1.0,0
48,2017-09-01,2017,9,20455,0.0,0.0,0.6666666666666666,1
48,2017-10-01,2017,10,20455,1.0,1.0,1.0,0
48,2017-11-01,2017,11,20455,0.0,0.0,0.3333333333333333,0
48,2017-12-01,2017,12,20455,0.0,1.0,0.3333333333333333,0
48,2018-01-01,2018,1,20455,0.0,1.0,0.0,0
48,2018-02-01,2018,2,20455,0.0,2.0,0.0,0
48,2018-03-01,2018,3,20455,0.0,3.0,0.0,1
48,2018-04-01,2018,4,20455,1.0,3.0,0.3333333333333333,0
48,2018-05-01,2018,5,20455,0.0,1.0,0.3333333333333333,0
48,2018-06-01,2018,6,20455,0.0,0.0,0.3333333333333333,0
48,2018-07-01,2018,7,20455,0.0,2.0,0.0,0
48,2018-08-01,2018,8,20455,0.0,0.0,0.0,1
48,2018-09-01,2018,9,20455,1.0,1.0,0.3333333333333333,0
48,2018-10-01,2018,10,20455,0.0,0.0,0.3333333333333333,1
48,2018-11-01,2018,11,20455,1.0,0.0,0.6666666666666666,0
48,2018-12-01,2018,12,20455,0.0,0.0,0.3333333333333333,0
48,2019-01-01,2019,1,20455,0.0,0.0,0.3333333333333333,0
48,2019-02-01,2019,2,20455,0.0,0.0,0.0,0
48,2019-03-01,2019,3,20455,0.0,1.0,0.0,0
48,2019-04-01,2019,4,20455,0.0,0.0,0.0,0
48,2019-05-01,2019,5,20455,0.0,0.0,0.0,1
48,2019-06-01,2019,6,20455,1.0,0.0,0.3333333333333333,1
48,2019-07-01,2019,7,20455,1.0,0.0,0.6666666666666666,4
48,2019-08-01,2019,8,20455,4.0,1.0,2.0,0
48,2019-09-01,2019,9,20455,0.0,0.0,1.6666666666666667,0
48,2019-10-01,2019,10,20455,0.0,1.0,1.3333333333333333,1
48,2019-11-01,2019,11,20455,1.0,0.0,0.3333333333333333,1
48,2019-12-01,2019,12,20455,1.0,0.0,0.6666666666666666,0
48,2020-01-01,2020,1,20455,0.0,0.0,0.6666666666666666,0
48,2020-02-01,2020,2,20455,0.0,0.0,0.3333333333333333,1
48,2020-03-01,2020,3,20455,1.0,0.0,0.3333333333333333,1
48,2020-04-01,2020,4,20455,1.0,0.0,0.6666666666666666,0
48,2020-05-01,2020,5,20455,0.0,1.0,0.6666666666666666,0
48,2020-06-01,2020,6,20455,0.0,1.0,0.3333333333333333,1
48,2020-07-01,2020,7,20455,1.0,4.0,0.3333333333333333,0
48,2020-08-01,2020,8,20455,0.0,0.0,0.3333333333333333,1
48,2020-09-01,2020,9,20455,1.0,0.0,0.6666666666666666,0
48,2020-10-01,2020,10,20455,0.0,1.0,0.3333333333333333,0
48,2020-11-01,2020,11,20455,0.0,1.0,0.3333333333333333,0
48,2020-12-01,2020,12,20455,0.0,0.0,0.0,0
48,2021-01-01,2021,1,20455,0.0,0.0,0.0,0
48,2021-02-01,2021,2,20455,0.0,1.0,0.0,1
48,2021-03-01,2021,3,20455,1.0,1.0,0.3333333333333333,1
48,2021-04-01,2021,4,20455,1.0,0.0,0.6666666666666666,0
48,2021-05-01,2021,5,20455,0.0,0.0,0.6666666666666666,1
48,2021-06-01,2021,6,20455,1.0,1.0,0.6666666666666666,0
48,2021-07-01,2021,7,20455,0.0,0.0,0.3333333333333333,2
48,2021-08-01,2021,8,20455,2.0,1.0,1.0,1
48,2021-09-01,2021,9,20455,1.0,0.0,1.0,0
48,2021-10-01,2021,10,20455,0.0,0.0,1.0,2
48,2021-11-01,2021,11,20455,2.0,0.0,1.0,1
48,2021-12-01,2021,12,20455,1.0,0.0,1.0,2
48,2022-01-01,2022,1,20455,2.0,0.0,1.6666666666666667,1
48,2022-02-01,2022,2,20455,1.0,1.0,1.3333333333333333,1
48,2022-03-01,2022,3,20455,1.0,1.0,1.3333333333333333,0
48,2022-04-01,2022,4,20455,0.0,0.0,0.6666666666666666,1
48,2022-05-01,2022,5,20455,1.0,1.0,0.6666666666666666,4
48,2022-06-01,2022,6,20455,4.0,0.0,1.6666666666666667,3
48,2022-07-01,2022,7,20455,3.0,2.0,2.6666666666666665,2
48,2022-08-01,2022,8,20455,2.0,1.0,3.0,3
48,2022-09-01,2022,9,20455,3.0,0.0,2.6666666666666665,2
48,2022-10-01,2022,10,20455,2.0,2.0,2.3333333333333335,1
48,2022-11-01,2022,11,20455,1.0,1.0,2.0,2
48,2022-12-01,2022,12,20455,2.0,2.0,1.6666666666666667,3
48,2023-01-01,2023,1,20455,3.0,1.0,2.0,0
48,2023-02-01,2023,2,20455,0.0,1.0,1.6666666666666667,4
48,2023-03-01,2023,3,20455,4.0,0.0,2.3333333333333335,3
48,2023-04-01,2023,4,20455,3.0,1.0,2.3333333333333335,3
48,2023-05-01,2023,5,20455,3.0,4.0,3.3333333333333335,1
48,2023-06-01,2023,6,20455,1.0,3.0,2.3333333333333335,2
48,2023-07-01,2023,7,20455,2.0,2.0,2.0,3
48,2023-08-01,2023,8,20455,3.0,3.0,2.0,0
48,2023-09-01,2023,9,20455,0.0,2.0,1.6666666666666667,0
48,2023-10-01,2023,10,20455,0.0,1.0,1.0,0
48,2023-11-01,2023,11,20455,0.0,2.0,0.0,0
48,2023-12-01,2023,12,20455,0.0,3.0,0.0,2
48,2024-01-01,2024,1,20455,2.0,0.0,0.6666666666666666,2
48,2024-02-01,2024,2,20455,2.0,4.0,1.3333333333333333,1
48,2024-03-01,2024,3,20455,1.0,3.0,1.6666666666666667,1
48,2024-04-01,2024,4,20455,1.0,3.0,1.3333333333333333,2
48,2024-05-01,2024,5,20455,2.0,1.0,1.3333333333333333,0
48,2024-06-01,2024,6,20455,0.0,2.0,1.0,1
48,2024-07-01,2024,7,20455,1.0,3.0,1.0,2
48,2024-08-01,2024,8,20455,2.0,0.0,1.0,2
48,2024-09-01,2024,9,20455,2.0,0.0,1.6666666666666667,0
48,2024-10-01,2024,10,20455,0.0,0.0,1.3333333333333333,2
48,2024-11-01,2024,11,20455,2.0,0.0,1.3333333333333333,1
48,2024-12-01,2024,12,20455,1.0,2.0,1.0,0
49,2016-01-01,2016,1,8967,0.0,0.0,0.3333333333333333,1
49,2016-02-01,2016,2,8967,1.0,0.0,0.6666666666666666,2
49,2016-03-01,2016,3,8967,2.0,0.0,1.0,0
49,2016-04-01,2016,4,8967,0.0,1.0,1.0,0
49,2016-05-01,2016,5,8967,0.0,0.0,0.6666666666666666,0
49,2016-06-01,2016,6,8967,0.0,3.0,0.0,0
49,2016-07-01,2016,7,8967,0.0,0.0,0.0,0
49,2016-08-01,2016,8,8967,0.0,1.0,0.0,0
49,2016-09-01,2016,9,8967,0.0,0.0,0.0,0
49,2016-10-01,2016,10,8967,0.0,0.0,0.0,0
49,2016-11-01,2016,11,8967,0.0,1.0,0.0,1
49,2016-12-01,2016,12,8967,1.0,0.0,0.3333333333333333,0
49,2017-01-01,2017,1,8967,0.0,1.0,0.3333333333333333,0
49,2017-02-01,2017,2,8967,0.0,2.0,0.3333333333333333,1
49,2017-03-01,2017,3,8967,1.0,0.0,0.3333333333333333,1
49,2017-04-01,2017,4,8967,1.0,0.0,0.6666666666666666,0
49,2017-05-01,2017,5,8967,0.0,0.0,0.6666666666666666,0
49,2017-06-01,2017,6,8967,0.0,0.0,0.3333333333333333,1
49,2017-07-01,2017,7,8967,1.0,0.0,0.3333333333333333,1
49,2017-08-01,2017,8,8967,1.0,0.0,0.6666666666666666,0
49,2017-09-01,2017,9,8967,0.0,0.0,0.6666666666666666,2
49,2017-10-01,2017,10,8967,2.0,0.0,1.0,0
49,2017-11-01,2017,11,8967,0.0,1.0,0.6666666666666666,1
49,2017-12-01,2017,12,8967,1.0,0.0,1.0,1
49,2018-01-01,2018,1,8967,1.0,0.0,0.6666666666666666,0
49,2018-02-01,2018,2,8967,0.0,1.0,0.6666666666666666,0
49,2018-03-01,2018,3,8967,0.0,1.0,0.3333333333333333,0
49,2018-04-01,2018,4,8967,0.0,0.0,0.0,1
49,2018-05-01,2018,5,8967,1.0,0.0,0.3333333333333333,0
49,2018-06-01,2018,6,8967,0.0,1.0,0.3333333333333333,0
49,2018-07-01,2018,7,8967,0.0,1.0,0.3333333333333333,0
49,2018-08-01,2018,8,8967,0.0,0.0,0.0,0
49,2018-09-01,2018,9,8967,0.0,2.0,0.0,0
49,2018-10-01,2018,10,8967,0.0,0.0,0.0,0
49,2018-11-01,2018,11,8967,0.0,1.0,0.0,0
49,2018-12-01,2018,12,8967,0.0,1.0,0.0,3
49,2019-01-01,2019,1,8967,3.0,0.0,1.0,0
49,2019-02-01,2019,2,8967,0.0,0.0,1.0,0
49,2019-03-01,2019,3,8967,0.0,0.0,1.0,0
49,2019-04-01,2019,4,8967,0.0,1.0,0.0,1
49,2019-05-01,2019,5,8967,1.0,0.0,0.3333333333333333,2
49,2019-06-01,2019,6,8967,2.0,0.0,1.0,0
49,2019-07-01,2019,7,8967,0.0,0.0,1.0,2
49,2019-08-01,2019,8,8967,2.0,0.0,1.3333333333333333,0
49,2019-09-01,2019,9,8967,0.0,0.0,0.6666666666666666,3
49,2019-10-01,2019,10,8967,3.0,0.0,1.6666666666666667,1
49,2019-11-01,2019,11,8967,1.0,0.0,1.3333333333333333,2
49,2019-12-01,2019,12,8967,2.0,3.0,2.0,1
49,2020-01-01,2020,1,8967,1.0,0.0,1.3333333333333333,0
49,2020-02-01,2020,2,8967,0.0,0.0,1.0,0
49,2020-03-01,2020,3,8967,0.0,0.0,0.3333333333333333,0
49,2020-04-01,2020,4,8967,0.0,1.0,0.0,0
49,2020-05-01,2020,5,8967,0.0,2.0,0.0,2
49,2020-06-01,2020,6,8967,2.0,0.0,0.6666666666666666,0
49,2020-07-01,2020,7,8967,0.0,2.0,0.6666666666666666,0
49,2020-08-01,2020,8,8967,0.0,0.0,0.6666666666666666,0
49,2020-09-01,2020,9,8967,0.0,3.0,0.0,1
49,2020-10-01,2020,10,8967,1.0,1.0,0.3333333333333333,0
49,2020-11-01,2020,11,8967,0.0,2.0,0.3333333333333333,0
49,2020-12-01,2020,12,8967,0.0,1.0,0.3333333333333333,1
49,2021-01-01,2021,1,8967,1.0,0.0,0.3333333333333333,0
49,2021-02-01,2021,2,8967,0.0,0.0,0.3333333333333333,0
49,2021-03-01,2021,3,8967,0.0,0.0,0.3333333333333333,0
49,2021-04-01,2021,4,8967,0.0,0.0,0.0,2
49,2021-05-01,2021,5,8967,2.0,2.0,0.6666666666666666,1
49,2021-06-01,2021,6,8967,1.0,0.0,1.0,0
49,2021-07-01,2021,7,8967,0.0,0.0,1.0,0
49,2021-08-01,2021,8,8967,0.0,0.0,0.3333333333333333,0
49,2021-09-01,2021,9,8967,0.0,1.0,0.0,0
49,2021-10-01,2021,10,8967,0.0,0.0,0.0,0
49,2021-11-01,2021,11,8967,0.0,0.0,0.0,0
49,2021-12-01,2021,12,8967,0.0,1.0,0.0,1
49,2022-01-01,2022,1,8967,1.0,0.0,0.3333333333333333,0
49,2022-02-01,2022,2,8967,0.0,0.0,0.3333333333333333,0
49,2022-03-01,2022,3,8967,0.0,0.0,0.3333333333333333,0
49,2022-04-01,2022,4,8967,0.0,2.0,0.0,0
49,2022-05-01,2022,5,8967,0.0,1.0,0.0,0
49,2022-06-01,2022,6,8967,0.0,0.0,0.0,0
49,2022-07-01,2022,7,8967,0.0,0.0,0.0,1
49,2022-08-01,2022,8,8967,1.0,0.0,0.3333333333333333,0
49,2022-09-01,2022,9,8967,0.0,0.0,0.3333333333333333,1
49,2022-10-01,2022,10,8967,1.0,0.0,0.6666666666666666,3
49,2022-11-01,2022,11,8967,3.0,0.0,1.3333333333333333,0
49,2022-12-01,2022,12,8967,0.0,1.0,1.3333333333333333,0
49,2023-01-01,2023,1,8967,0.0,0.0,1.0,0
49,2023-02-01,2023,2,8967,0.0,0.0,0.0,0
49,2023-03-01,2023,3,8967,0.0,0.0,0.0,0
49,2023-04-01,2023,4,8967,0.0,0.0,0.0,0
49,2023-05-01,2023,5,8967,0.0,0.0,0.0,0
49,2023-06-01,2023,6,8967,0.0,0.0,0.0,0
49,2023-07-01,2023,7,8967,0.0,1.0,0.0,0
49,2023-08-01,2023,8,8967,0.0,0.0,0.0,0
49,2023-09-01,2023,9,8967,0.0,1.0,0.0,0
49,2023-10-01,2023,10,8967,0.0,3.0,0.0,1
49,2023-11-01,2023,11,8967,1.0,0.0,0.3333333333333333,1
49,2023-12-01,2023,12,8967,1.0,0.0,0.6666666666666666,0
49,2024-01-01,2024,1,8967,0.0,0.0,0.6666666666666666,0
49,2024-02-01,2024,2,8967,0.0,0.0,0.3333333333333333,1
49,2024-03-01,2024,3,8967,1.0,0.0,0.3333333333333333,0
49,2024-04-01,2024,4,8967,0.0,0.0,0.3333333333333333,1
49,2024-05-01,2024,5,8967,1.0,0.0,0.6666666666666666,0
49,2024-06-01,2024,6,8967,0.0,0.0,0.3333333333333333,0
49,2024-07-01,2024,7,8967,0.0,0.0,0.3333333333333333,0
49,2024-08-01,2024,8,8967,0.0,0.0,0.0,0
49,2024-09-01,2024,9,8967,0.0,0.0,0.0,2
49,2024-10-01,2024,10,8967,2.0,1.0,0.6666666666666666,1
49,2024-11-01,2024,11,8967,1.0,1.0,1.0,1
49,2024-12-01,2024,12,8967,1.0,0.0,1.3333333333333333,0
50,2016-01-01,2016,1,6634,4.0,2.0,2.0,2
50,2016-02-01,2016,2,6634,2.0,0.0,2.3333333333333335,2
50,2016-03-01,2016,3,6634,2.0,7.0,2.6666666666666665,1
50,2016-04-01,2016,4,6634,1.0,2.0,1.6666666666666667,0
50,2016-05-01,2016,5,6634,0.0,3.0,1.0,0
50,2016-06-01,2016,6,6634,0.0,3.0,0.3333333333333333,1
50,2016-07-01,2016,7,6634,1.0,2.0,0.3333333333333333,2
50,2016-08-01,2016,8,6634,2.0,0.0,1.0,2
50,2016-09-01,2016,9,6634,2.0,0.0,1.6666666666666667,1
50,2016-10-01,2016,10,6634,1.0,1.0,1.6666666666666667,1
50,2016-11-01,2016,11,6634,1.0,1.0,1.3333333333333333,3
50,2016-12-01,2016,12,6634,3.0,4.0,1.6666666666666667,1
50,2017-01-01,2017,1,6634,1.0,2.0,1.6666666666666667,3
50,2017-02-01,2017,2,6634,3.0,2.0,2.3333333333333335,3
50,2017-03-01,2017,3,6634,3.0,1.0,2.3333333333333335,2
50,2017-04-01,2017,4,6634,2.0,0.0,2.6666666666666665,2
50,2017-05-01,2017,5,6634,2.0,0.0,2.3333333333333335,4
50,2017-06-01,2017,6,6634,4.0,1.0,2.6666666666666665,2
50,2017-07-01,2017,7,6634,2.0,2.0,2.6666666666666665,1
50,2017-08-01,2017,8,6634,1.0,2.0,2.3333333333333335,3
50,2017-09-01,2017,9,6634,3.0,1.0,2.0,4
50,2017-10-01,2017,10,6634,4.0,1.0,2.6666666666666665,1
50,2017-11-01,2017,11,6634,1.0,3.0,2.6666666666666665,0
50,2017-12-01,2017,12,6634,0.0,1.0,1.6666666666666667,1
50,2018-01-01,2018,1,6634,1.0,3.0,0.6666666666666666,2
50,2018-02-01,2018,2,6634,2.0,3.0,1.0,3
50,2018-03-01,2018,3,6634,3.0,2.0,2.0,4
50,2018-04-01,2018,4,6634,4.0,2.0,3.0,2
50,2018-05-01,2018,5,6634,2.0,4.0,3.0,1
50,2018-06-01,2018,6,6634,1.0,2.0,2.3333333333333335,3
50,2018-07-01,2018,7,6634,3.0,1.0,2.0,0
50,2018-08-01,2018,8,6634,0.0,3.0,1.3333333333333333,1
50,2018-09-01,2018,9,6634,1.0,4.0,1.3333333333333333,2
50,2018-10-01,2018,10,6634,2.0,1.0,1.0,0
50,2018-11-01,2018,11,6634,0.0,0.0,1.0,2
50,2018-12-01,2018,12,6634,2.0,1.0,1.3333333333333333,2
50,2019-01-01,2019,1,6634,2.0,2.0,1.3333333333333333,0
50,2019-02-01,2019,2,6634,0.0,3.0,1.3333333333333333,0
50,2019-03-01,2019,3,6634,0.0,4.0,0.6666666666666666,2
50,2019-04-01,2019,4,6634,2.0,2.0,0.6666666666666666,2
50,2019-05-01,2019,5,6634,2.0,1.0,1.3333333333333333,2
50,2019-06-01,2019,6,6634,2.0,3.0,2.0,1
50,2019-07-01,2019,7,6634,1.0,0.0,1.6666666666666667,0
50,2019-08-01,2019,8,6634,0.0,1.0,1.0,1
50,2019-09-01,2019,9,6634,1.0,2.0,0.6666666666666666,3
50,2019-10-01,2019,10,6634,3.0,0.0,1.3333333333333333,3
50,2019-11-01,2019,11,6634,3.0,2.0,2.3333333333333335,6
50,2019-12-01,2019,12,6634,6.0,2.0,4.0,2
50,2020-01-01,2020,1,6634,2.0,0.0,3.6666666666666665,2
50,2020-02-01,2020,2,6634,2.0,0.0,3.3333333333333335,1
50,2020-03-01,2020,3,6634,1.0,2.0,1.6666666666666667,2
50,2020-04-01,2020,4,6634,2.0,2.0,1.6666666666666667,4
50,2020-05-01,2020,5,6634,4.0,2.0,2.3333333333333335,1
50,2020-06-01,2020,6,6634,1.0,1.0,2.3333333333333335,1
50,2020-07-01,2020,7,6634,1.0,0.0,2.0,2
50,2020-08-01,2020,8,6634,2.0,1.0,1.3333333333333333,1
50,2020-09-01,2020,9,6634,1.0,3.0,1.3333333333333333,0
50,2020-10-01,2020,10,6634,0.0,3.0,1.0,0
50,2020-11-01,2020,11,6634,0.0,6.0,0.3333333333333333,2
50,2020-12-01,2020,12,6634,2.0,2.0,0.6666666666666666,0
